what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439901371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439907252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439907424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354439908328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439909686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439910388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439912197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439924991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439926879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439931061
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354439934618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354439934914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439936646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439937816
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354439939500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354439939781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439941544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439943447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439943494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439943946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439943978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439944414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439944617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439946115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439947351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439950517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439950907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439955011
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354439958366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354439961892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439971580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439976915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439977788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354439978022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354439979770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439982921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439984543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439984590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439984964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439984996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439985323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439985526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439987382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439988569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354439996528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354440003399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354440018719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354440020871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354440085892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354440088498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354440088966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354440089356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354440090214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354440090432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440093334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440095112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440095159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440095580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440095627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440095954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440096157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440097748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440099075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440120201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440154767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440159943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354440196463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354440196775
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354440204060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440210830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440214760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440224005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440224286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440226128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440241743
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354440241771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440251304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440258497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354440581025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354441588418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354441589401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354441971771
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354441977468
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354441978216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354441992205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442036229
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354442039791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442042458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442044017
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354442044383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354442044463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354442046047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442049297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442049426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442053687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442054965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442056370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442073197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442075674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442086286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354442089970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442094194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442094324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442096829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442097962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442099315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442137050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442139870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442234019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354442237530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354442238293
error,log,,,"JavaBuilder handling CoreException",1354442239405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442244431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442244598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354442257912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442260507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442261839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442263210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442276402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442279376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442281031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442300718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442302019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442303404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442313166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442344949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442911270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354442934233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354442939744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442953638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442953866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354442956617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354442965333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354442986722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354442986969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354442993093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354442995378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354442998964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443002033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443002063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443002647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443002691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443003218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443003447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443005201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443006504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443030878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443064310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443078486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443080995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443083076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443083112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443083605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443083633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443084026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443084265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443085978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443087310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443115983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443138814
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443186829
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443187204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443200439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443273423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443305999
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354443309005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443319633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443345139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443371748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443425241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443427686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443504301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443513046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443589561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354443623093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354443624425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443626695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443630245
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443630690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443630772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443632839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354443637780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443646967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443648956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443649037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443651214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443651271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443675615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443680807
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443681147
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443681388
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443681621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443681848
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443682066
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443682316
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443687989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443694848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443698312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354443699745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443700663
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443724329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443724600
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443724883
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354443725413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443725979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443739346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443740305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443749418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443750980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443755616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443755768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443760394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443948315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354443965703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443973863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443974368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354444055874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354444055979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354444056040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444063980
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444064202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444064401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444064592
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444064784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444064966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354444065145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444076686
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354444078092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444079682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354444081956
