what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354473439237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473478737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473485396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473485528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473486752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473491721
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354473494368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473494639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354473498357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473499100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473500361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354473530749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473560429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473562923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473567549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354473577408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473577694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473578046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354473593295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473593592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473593908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473594516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354473596956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473601735
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473605045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473702142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473713184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473722731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354473742878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473744009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1354473751232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473752430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354473757467
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473759227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354473767788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354473769782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354473771802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473774805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473776184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473776230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473776568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473776614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473776963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473777193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473777908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473778218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473826762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473836757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473856297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473858494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473874730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354473877432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473879816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473880641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473880688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473881021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473881061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473881408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473881645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473882270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473882590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473887735
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354473888220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473891255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1354473891288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354473896340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354473977796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354473993702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354474005074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012051
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012246
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012588
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012751
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474012924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474013103
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474013276
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1354474013477
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1354474014129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354474018239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474018506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474018967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474019405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354474028931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474029190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474029558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354474044544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354474047769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354474052503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354474053022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474055125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474056617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474056657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474057005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474057036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474057388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474057639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474058392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474058827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354474063687
